lead_id,created_date,industry,company_size,enquiry_type,response_time_hours,number_of_rfqs,converted,data_source,created_month,fast_response
L008613,2026-06-05,Healthcare,1-50,Product enquiry,6.9,3,0,synthetic_demo,2026-06,0
L005978,2026-06-05,Retail,1001+,Supplier request,11.89,2,0,synthetic_demo,2026-06,0
L011735,2026-06-05,Technology,51-200,Supplier request,9.91,3,0,synthetic_demo,2026-06,0
L006350,2026-06-05,Technology,51-200,Bulk order,6.79,2,0,synthetic_demo,2026-06,0
L006342,2026-06-05,Construction,201-1000,Supplier request,9.81,2,0,synthetic_demo,2026-06,0
L009181,2026-06-05,Retail,51-200,Product enquiry,2.77,2,0,synthetic_demo,2026-06,1
L003508,2026-06-05,Technology,201-1000,Price quote,9.87,1,0,synthetic_demo,2026-06,0
L004645,2026-06-05,Retail,201-1000,Product enquiry,9.76,3,0,synthetic_demo,2026-06,0
L003973,2026-06-05,Healthcare,201-1000,Price quote,17.59,1,0,synthetic_demo,2026-06,0
L008483,2026-06-05,Technology,1-50,Price quote,13.01,3,0,synthetic_demo,2026-06,0
L011239,2026-06-05,Technology,1001+,Price quote,4.45,2,1,synthetic_demo,2026-06,1
L011385,2026-06-05,Retail,1001+,Price quote,45.33,2,0,synthetic_demo,2026-06,0
L001910,2026-06-05,Construction,51-200,Price quote,0.76,3,0,synthetic_demo,2026-06,1
L009647,2026-06-05,Retail,201-1000,Bulk order,6.82,5,1,synthetic_demo,2026-06,0
L008028,2026-06-05,Technology,1-50,Bulk order,10.14,2,1,synthetic_demo,2026-06,0
L001890,2026-06-05,Retail,1-50,Price quote,11.13,3,0,synthetic_demo,2026-06,0
L002004,2026-06-05,Technology,1-50,Price quote,1.46,1,0,synthetic_demo,2026-06,1
L006418,2026-06-05,Manufacturing,201-1000,Product enquiry,13.82,3,0,synthetic_demo,2026-06,0
L010537,2026-06-05,Technology,201-1000,Supplier request,19.84,0,0,synthetic_demo,2026-06,0
L009978,2026-06-05,Technology,1-50,Supplier request,4.23,2,0,synthetic_demo,2026-06,1
L007584,2026-06-05,Technology,1-50,Supplier request,26.4,2,0,synthetic_demo,2026-06,0
L001373,2026-06-05,Retail,1-50,Product enquiry,15.96,1,0,synthetic_demo,2026-06,0
L009716,2026-06-05,Retail,51-200,Price quote,10.19,0,0,synthetic_demo,2026-06,0
L001015,2026-06-05,Retail,1-50,Product enquiry,1.57,0,0,synthetic_demo,2026-06,1
L000121,2026-06-06,Healthcare,51-200,Product enquiry,12.64,1,0,synthetic_demo,2026-06,0
L011414,2026-06-06,Healthcare,51-200,Supplier request,3.2,2,0,synthetic_demo,2026-06,1
L011148,2026-06-06,Manufacturing,201-1000,Supplier request,4.34,0,0,synthetic_demo,2026-06,1
L008804,2026-06-06,Manufacturing,201-1000,Supplier request,29.5,4,0,synthetic_demo,2026-06,0
L001569,2026-06-06,Retail,51-200,Product enquiry,8.76,2,0,synthetic_demo,2026-06,0
L010561,2026-06-06,Retail,201-1000,Price quote,3.16,1,0,synthetic_demo,2026-06,1
L002979,2026-06-06,Technology,1001+,Bulk order,6.84,3,0,synthetic_demo,2026-06,0
L011059,2026-06-06,Construction,1-50,Bulk order,4.06,4,1,synthetic_demo,2026-06,1
L003102,2026-06-06,Manufacturing,51-200,Product enquiry,2.25,4,0,synthetic_demo,2026-06,1
L011084,2026-06-06,Technology,1-50,Bulk order,9.27,6,1,synthetic_demo,2026-06,0
L008186,2026-06-06,Construction,201-1000,Price quote,10.9,3,0,synthetic_demo,2026-06,0
L000767,2026-06-06,Manufacturing,1-50,Bulk order,7.92,1,0,synthetic_demo,2026-06,0
L004897,2026-06-06,Manufacturing,201-1000,Bulk order,12.2,1,0,synthetic_demo,2026-06,0
L004515,2026-06-06,Manufacturing,1-50,Bulk order,2.12,2,1,synthetic_demo,2026-06,1
L005428,2026-06-06,Technology,1-50,Price quote,3.81,0,0,synthetic_demo,2026-06,1
L007447,2026-06-06,Healthcare,1-50,Supplier request,3.21,0,0,synthetic_demo,2026-06,1
L007116,2026-06-06,Construction,1-50,Bulk order,21.53,1,0,synthetic_demo,2026-06,0
L001543,2026-06-06,Retail,1-50,Product enquiry,11.69,4,0,synthetic_demo,2026-06,0
L005729,2026-06-06,Construction,1001+,Supplier request,10.7,2,0,synthetic_demo,2026-06,0
L008672,2026-06-06,Retail,1-50,Bulk order,34.02,6,0,synthetic_demo,2026-06,0
L005592,2026-06-06,Technology,51-200,Bulk order,14.97,2,0,synthetic_demo,2026-06,0
L004332,2026-06-06,Construction,51-200,Product enquiry,6.11,1,1,synthetic_demo,2026-06,0
L001001,2026-06-06,Manufacturing,51-200,Price quote,17.31,1,0,synthetic_demo,2026-06,0
L007869,2026-06-06,Healthcare,1001+,Supplier request,22.38,4,0,synthetic_demo,2026-06,0
L005235,2026-06-06,Technology,51-200,Product enquiry,2.34,4,0,synthetic_demo,2026-06,1
L002719,2026-06-06,Manufacturing,1-50,Price quote,7.64,3,1,synthetic_demo,2026-06,0
L004587,2026-06-06,Healthcare,201-1000,Price quote,13.1,3,0,synthetic_demo,2026-06,0
L010009,2026-06-06,Manufacturing,51-200,Bulk order,16.02,4,0,synthetic_demo,2026-06,0
L008500,2026-06-06,Manufacturing,1-50,Price quote,31.55,1,0,synthetic_demo,2026-06,0
L009839,2026-06-06,Construction,51-200,Product enquiry,12.86,1,0,synthetic_demo,2026-06,0
L007996,2026-06-06,Retail,201-1000,Supplier request,17.07,3,0,synthetic_demo,2026-06,0
L000576,2026-06-06,Healthcare,51-200,Product enquiry,13.23,1,0,synthetic_demo,2026-06,0
L004088,2026-06-06,Healthcare,1-50,Bulk order,5.31,3,1,synthetic_demo,2026-06,1
L006731,2026-06-06,Technology,1001+,Bulk order,10.93,2,1,synthetic_demo,2026-06,0
L008014,2026-06-06,Retail,51-200,Product enquiry,10.54,3,0,synthetic_demo,2026-06,0
L006010,2026-06-06,Construction,1-50,Price quote,12.5,5,0,synthetic_demo,2026-06,0
L002864,2026-06-06,Manufacturing,1-50,Supplier request,12.71,3,0,synthetic_demo,2026-06,0
L003011,2026-06-06,Retail,1-50,Supplier request,3.04,0,0,synthetic_demo,2026-06,1
L000612,2026-06-06,Technology,1-50,Price quote,9.08,2,0,synthetic_demo,2026-06,0
L006791,2026-06-06,Retail,51-200,Price quote,11.61,1,1,synthetic_demo,2026-06,0
L008405,2026-06-06,Construction,51-200,Product enquiry,7.92,2,0,synthetic_demo,2026-06,0
L005664,2026-06-06,Manufacturing,201-1000,Product enquiry,17.02,1,0,synthetic_demo,2026-06,0
L011431,2026-06-06,Manufacturing,201-1000,Product enquiry,28.3,0,0,synthetic_demo,2026-06,0
L002873,2026-06-07,Manufacturing,201-1000,Bulk order,11.37,2,0,synthetic_demo,2026-06,0
L004399,2026-06-07,Manufacturing,51-200,Supplier request,8.99,0,0,synthetic_demo,2026-06,0
L005607,2026-06-07,Manufacturing,201-1000,Product enquiry,34.68,3,0,synthetic_demo,2026-06,0
L004724,2026-06-07,Healthcare,1-50,Price quote,12.58,0,0,synthetic_demo,2026-06,0
L001434,2026-06-07,Manufacturing,201-1000,Supplier request,6.62,3,0,synthetic_demo,2026-06,0
L007640,2026-06-07,Retail,201-1000,Price quote,7.41,0,0,synthetic_demo,2026-06,0
L009581,2026-06-07,Technology,51-200,Supplier request,9.48,3,0,synthetic_demo,2026-06,0
L003541,2026-06-07,Construction,51-200,Price quote,7.99,1,0,synthetic_demo,2026-06,0
L007282,2026-06-07,Manufacturing,51-200,Supplier request,11.41,0,1,synthetic_demo,2026-06,0
L006988,2026-06-07,Manufacturing,51-200,Supplier request,2.64,4,0,synthetic_demo,2026-06,1
L006400,2026-06-07,Technology,51-200,Supplier request,4.08,3,0,synthetic_demo,2026-06,1
L010050,2026-06-07,Technology,1001+,Product enquiry,13.22,1,0,synthetic_demo,2026-06,0
L005136,2026-06-07,Healthcare,1001+,Product enquiry,8.81,3,1,synthetic_demo,2026-06,0
L008461,2026-06-07,Construction,201-1000,Price quote,3.7,3,1,synthetic_demo,2026-06,1
L004121,2026-06-07,Construction,1-50,Price quote,3.29,4,0,synthetic_demo,2026-06,1
L008910,2026-06-07,Manufacturing,201-1000,Price quote,22.24,1,0,synthetic_demo,2026-06,0
L004836,2026-06-07,Technology,51-200,Bulk order,6.91,2,0,synthetic_demo,2026-06,0
L002443,2026-06-07,Manufacturing,1-50,Price quote,5.66,1,0,synthetic_demo,2026-06,1
L010592,2026-06-07,Technology,51-200,Price quote,7.38,0,0,synthetic_demo,2026-06,0
L002494,2026-06-07,Construction,1001+,Price quote,26.57,2,0,synthetic_demo,2026-06,0
L006413,2026-06-07,Retail,1001+,Product enquiry,5.59,5,0,synthetic_demo,2026-06,1
L008832,2026-06-07,Healthcare,1-50,Price quote,12.6,2,0,synthetic_demo,2026-06,0
L000020,2026-06-07,Healthcare,1-50,Product enquiry,4.82,3,0,synthetic_demo,2026-06,1
L008573,2026-06-07,Technology,51-200,Price quote,23.4,1,0,synthetic_demo,2026-06,0
L006630,2026-06-07,Technology,201-1000,Supplier request,5.7,2,0,synthetic_demo,2026-06,1
L005182,2026-06-07,Retail,51-200,Price quote,10.48,3,0,synthetic_demo,2026-06,0
L000814,2026-06-07,Healthcare,1-50,Product enquiry,8.8,3,1,synthetic_demo,2026-06,0
L006466,2026-06-08,Construction,51-200,Supplier request,1.57,2,0,synthetic_demo,2026-06,1
L008630,2026-06-08,Construction,1001+,Price quote,17.44,1,0,synthetic_demo,2026-06,0
L007415,2026-06-08,Technology,1-50,Supplier request,18.96,4,0,synthetic_demo,2026-06,0
L005074,2026-06-08,Healthcare,1-50,Product enquiry,18.95,3,0,synthetic_demo,2026-06,0
L011578,2026-06-08,Manufacturing,1-50,Product enquiry,9.64,1,0,synthetic_demo,2026-06,0
L004390,2026-06-08,Healthcare,51-200,Product enquiry,18.36,1,0,synthetic_demo,2026-06,0
L003718,2026-06-08,Technology,201-1000,Price quote,7.85,1,0,synthetic_demo,2026-06,0
L005574,2026-06-08,Construction,201-1000,Bulk order,11.58,3,0,synthetic_demo,2026-06,0
L009771,2026-06-08,Retail,1001+,Bulk order,12.04,3,0,synthetic_demo,2026-06,0
L008953,2026-06-08,Retail,1001+,Supplier request,9.97,1,0,synthetic_demo,2026-06,0
L007323,2026-06-08,Retail,51-200,Bulk order,32.1,2,0,synthetic_demo,2026-06,0
L001197,2026-06-08,Manufacturing,1001+,Bulk order,27.1,0,0,synthetic_demo,2026-06,0
L009395,2026-06-08,Technology,51-200,Product enquiry,25.21,2,0,synthetic_demo,2026-06,0
L002751,2026-06-08,Manufacturing,1-50,Price quote,8.11,3,0,synthetic_demo,2026-06,0
L010497,2026-06-08,Retail,51-200,Product enquiry,1.75,4,0,synthetic_demo,2026-06,1
L001480,2026-06-08,Retail,1001+,Bulk order,34.34,1,0,synthetic_demo,2026-06,0
L007889,2026-06-08,Technology,1-50,Price quote,5.34,2,0,synthetic_demo,2026-06,1
L010589,2026-06-08,Manufacturing,51-200,Bulk order,7.11,2,0,synthetic_demo,2026-06,0
L008904,2026-06-08,Retail,201-1000,Bulk order,27.93,3,0,synthetic_demo,2026-06,0
L001729,2026-06-08,Manufacturing,1-50,Price quote,13.29,0,0,synthetic_demo,2026-06,0
L004273,2026-06-08,Technology,1-50,Product enquiry,1.93,1,0,synthetic_demo,2026-06,1
L010143,2026-06-08,Retail,1001+,Supplier request,12.71,5,0,synthetic_demo,2026-06,0
L004806,2026-06-08,Technology,1001+,Price quote,24.32,1,0,synthetic_demo,2026-06,0
L002568,2026-06-08,Manufacturing,1-50,Price quote,5.7,1,0,synthetic_demo,2026-06,1
L008814,2026-06-08,Construction,51-200,Product enquiry,7.4,3,0,synthetic_demo,2026-06,0
L005091,2026-06-09,Retail,1-50,Price quote,3.23,4,0,synthetic_demo,2026-06,1
L000899,2026-06-09,Manufacturing,201-1000,Supplier request,19.17,1,0,synthetic_demo,2026-06,0
L005694,2026-06-09,Construction,51-200,Product enquiry,9.02,2,0,synthetic_demo,2026-06,0
L003784,2026-06-09,Manufacturing,1-50,Supplier request,32.17,2,0,synthetic_demo,2026-06,0
L011624,2026-06-09,Technology,51-200,Price quote,10.72,4,0,synthetic_demo,2026-06,0
L009929,2026-06-09,Technology,51-200,Bulk order,23.33,1,0,synthetic_demo,2026-06,0
L011616,2026-06-09,Manufacturing,201-1000,Product enquiry,4.81,3,1,synthetic_demo,2026-06,1
L003757,2026-06-09,Manufacturing,1-50,Bulk order,1.29,3,1,synthetic_demo,2026-06,1
L005588,2026-06-09,Retail,1-50,Product enquiry,15.83,0,0,synthetic_demo,2026-06,0
L011720,2026-06-09,Construction,51-200,Product enquiry,1.9,1,0,synthetic_demo,2026-06,1
L008071,2026-06-09,Retail,1-50,Bulk order,8.67,3,0,synthetic_demo,2026-06,0
L009968,2026-06-09,Healthcare,1-50,Bulk order,8.93,4,0,synthetic_demo,2026-06,0
L003760,2026-06-09,Manufacturing,1-50,Price quote,6.42,3,0,synthetic_demo,2026-06,0
L000855,2026-06-09,Manufacturing,1001+,Price quote,2.78,1,0,synthetic_demo,2026-06,1
L009518,2026-06-09,Retail,201-1000,Supplier request,12.34,2,0,synthetic_demo,2026-06,0
L009854,2026-06-09,Manufacturing,51-200,Product enquiry,8.51,3,0,synthetic_demo,2026-06,0
L009235,2026-06-09,Manufacturing,51-200,Product enquiry,11.5,3,0,synthetic_demo,2026-06,0
L011403,2026-06-09,Manufacturing,1-50,Price quote,9.16,0,0,synthetic_demo,2026-06,0
L001781,2026-06-09,Manufacturing,51-200,Price quote,7.48,5,0,synthetic_demo,2026-06,0
L001513,2026-06-09,Healthcare,201-1000,Supplier request,13.22,2,0,synthetic_demo,2026-06,0
L011093,2026-06-09,Technology,1-50,Bulk order,13.58,0,0,synthetic_demo,2026-06,0
L006514,2026-06-09,Technology,1-50,Price quote,16.74,0,0,synthetic_demo,2026-06,0
L002010,2026-06-09,Technology,201-1000,Price quote,3.75,3,0,synthetic_demo,2026-06,1
L011020,2026-06-09,Technology,1-50,Price quote,11.34,3,0,synthetic_demo,2026-06,0
L007036,2026-06-09,Healthcare,201-1000,Product enquiry,11.91,4,0,synthetic_demo,2026-06,0
L007250,2026-06-09,Healthcare,1-50,Bulk order,7.24,3,0,synthetic_demo,2026-06,0
L008931,2026-06-09,Healthcare,201-1000,Supplier request,8.97,4,0,synthetic_demo,2026-06,0
L004239,2026-06-09,Healthcare,1-50,Price quote,7.18,4,1,synthetic_demo,2026-06,0
L009109,2026-06-09,Technology,51-200,Bulk order,9.07,1,0,synthetic_demo,2026-06,0
L002326,2026-06-10,Construction,201-1000,Bulk order,24.48,0,0,synthetic_demo,2026-06,0
L008775,2026-06-10,Technology,201-1000,Supplier request,12.46,0,0,synthetic_demo,2026-06,0
L000200,2026-06-10,Retail,201-1000,Product enquiry,10.16,2,0,synthetic_demo,2026-06,0
L003440,2026-06-10,Healthcare,51-200,Product enquiry,13.54,2,0,synthetic_demo,2026-06,0
L006397,2026-06-10,Technology,51-200,Product enquiry,6.31,0,0,synthetic_demo,2026-06,0
L009992,2026-06-10,Retail,1-50,Bulk order,27.5,1,0,synthetic_demo,2026-06,0
L004480,2026-06-10,Construction,51-200,Price quote,8.41,4,0,synthetic_demo,2026-06,0
L003518,2026-06-10,Manufacturing,51-200,Supplier request,32.9,1,0,synthetic_demo,2026-06,0
L010632,2026-06-10,Retail,201-1000,Product enquiry,10.44,3,0,synthetic_demo,2026-06,0
L002389,2026-06-10,Technology,51-200,Bulk order,1.05,2,0,synthetic_demo,2026-06,1
L005272,2026-06-10,Construction,51-200,Price quote,8.8,3,1,synthetic_demo,2026-06,0
L002015,2026-06-10,Retail,201-1000,Bulk order,14.39,0,0,synthetic_demo,2026-06,0
L005763,2026-06-10,Technology,1001+,Supplier request,2.45,2,1,synthetic_demo,2026-06,1
L000963,2026-06-10,Manufacturing,201-1000,Supplier request,8.53,0,0,synthetic_demo,2026-06,0
L010953,2026-06-10,Retail,201-1000,Bulk order,26.16,4,1,synthetic_demo,2026-06,0
L001629,2026-06-10,Manufacturing,1001+,Product enquiry,19.8,2,0,synthetic_demo,2026-06,0
L009529,2026-06-10,Technology,201-1000,Price quote,19.06,3,0,synthetic_demo,2026-06,0
L003712,2026-06-10,Technology,51-200,Bulk order,2.2,3,0,synthetic_demo,2026-06,1
L009180,2026-06-10,Manufacturing,201-1000,Product enquiry,11.63,3,0,synthetic_demo,2026-06,0
L000839,2026-06-10,Retail,51-200,Supplier request,15.94,3,0,synthetic_demo,2026-06,0
L000701,2026-06-10,Manufacturing,51-200,Product enquiry,7.22,3,0,synthetic_demo,2026-06,0
L000567,2026-06-10,Technology,51-200,Supplier request,5.08,2,0,synthetic_demo,2026-06,1
L006116,2026-06-10,Technology,1-50,Product enquiry,14.71,2,0,synthetic_demo,2026-06,0
L004056,2026-06-10,Technology,1001+,Product enquiry,10.62,2,0,synthetic_demo,2026-06,0
L011984,2026-06-10,Manufacturing,1001+,Supplier request,14.58,1,0,synthetic_demo,2026-06,0
L001190,2026-06-10,Technology,201-1000,Product enquiry,6.94,3,0,synthetic_demo,2026-06,0
L002178,2026-06-10,Technology,201-1000,Bulk order,17.89,1,0,synthetic_demo,2026-06,0
L008746,2026-06-10,Retail,1001+,Bulk order,5.7,1,0,synthetic_demo,2026-06,1
L006596,2026-06-10,Retail,1-50,Product enquiry,7.8,2,0,synthetic_demo,2026-06,0
L002105,2026-06-10,Healthcare,201-1000,Product enquiry,19.85,6,1,synthetic_demo,2026-06,0
L006104,2026-06-10,Technology,51-200,Price quote,13.17,4,0,synthetic_demo,2026-06,0
L000978,2026-06-10,Retail,51-200,Product enquiry,9.52,4,1,synthetic_demo,2026-06,0
L002128,2026-06-10,Retail,51-200,Bulk order,17.22,2,0,synthetic_demo,2026-06,0
L001011,2026-06-10,Technology,51-200,Product enquiry,6.01,4,0,synthetic_demo,2026-06,0
L009682,2026-06-10,Manufacturing,201-1000,Product enquiry,4.31,0,1,synthetic_demo,2026-06,1
L006061,2026-06-10,Healthcare,201-1000,Bulk order,5.46,1,0,synthetic_demo,2026-06,1
L002768,2026-06-10,Technology,51-200,Supplier request,9.13,2,0,synthetic_demo,2026-06,0
L000008,2026-06-10,Technology,1001+,Price quote,11.78,3,0,synthetic_demo,2026-06,0
L003193,2026-06-11,Healthcare,51-200,Supplier request,16.69,2,1,synthetic_demo,2026-06,0
L011146,2026-06-11,Technology,1-50,Price quote,11.86,0,0,synthetic_demo,2026-06,0
L001783,2026-06-11,Manufacturing,201-1000,Product enquiry,26.31,4,0,synthetic_demo,2026-06,0
L001987,2026-06-11,Manufacturing,1-50,Bulk order,6.66,1,0,synthetic_demo,2026-06,0
L004055,2026-06-11,Technology,51-200,Supplier request,19.71,2,1,synthetic_demo,2026-06,0
L003138,2026-06-11,Manufacturing,1-50,Product enquiry,0.53,5,0,synthetic_demo,2026-06,1
L000023,2026-06-11,Construction,51-200,Bulk order,3.12,7,1,synthetic_demo,2026-06,1
L004713,2026-06-11,Healthcare,51-200,Supplier request,2.13,2,0,synthetic_demo,2026-06,1
L007467,2026-06-11,Manufacturing,1-50,Bulk order,12.28,1,0,synthetic_demo,2026-06,0
L006826,2026-06-11,Healthcare,51-200,Price quote,1.36,3,0,synthetic_demo,2026-06,1
L004268,2026-06-11,Technology,1-50,Product enquiry,6.88,1,0,synthetic_demo,2026-06,0
L011531,2026-06-11,Healthcare,201-1000,Price quote,16.09,2,0,synthetic_demo,2026-06,0
L001264,2026-06-11,Construction,51-200,Price quote,24.22,2,0,synthetic_demo,2026-06,0
L008119,2026-06-11,Retail,51-200,Price quote,12.46,1,0,synthetic_demo,2026-06,0
L006269,2026-06-11,Manufacturing,1-50,Supplier request,4.99,3,0,synthetic_demo,2026-06,1
L011913,2026-06-11,Construction,201-1000,Bulk order,12.75,2,1,synthetic_demo,2026-06,0
L002664,2026-06-11,Manufacturing,51-200,Supplier request,3.43,4,0,synthetic_demo,2026-06,1
L005307,2026-06-11,Construction,51-200,Supplier request,4.07,2,1,synthetic_demo,2026-06,1
L002285,2026-06-11,Manufacturing,51-200,Product enquiry,15.32,2,0,synthetic_demo,2026-06,0
L008241,2026-06-11,Manufacturing,201-1000,Product enquiry,31.28,4,0,synthetic_demo,2026-06,0
L011701,2026-06-11,Retail,51-200,Supplier request,33.98,3,0,synthetic_demo,2026-06,0
L001044,2026-06-11,Technology,201-1000,Bulk order,15.38,2,1,synthetic_demo,2026-06,0
L006219,2026-06-11,Manufacturing,51-200,Product enquiry,15.62,3,0,synthetic_demo,2026-06,0
L011391,2026-06-11,Retail,51-200,Product enquiry,14.27,2,0,synthetic_demo,2026-06,0
L009195,2026-06-11,Retail,1-50,Price quote,29.35,0,0,synthetic_demo,2026-06,0
L007168,2026-06-11,Manufacturing,51-200,Product enquiry,1.9,2,0,synthetic_demo,2026-06,1
L008813,2026-06-11,Healthcare,1-50,Product enquiry,18.19,3,0,synthetic_demo,2026-06,0
L002947,2026-06-11,Retail,1-50,Bulk order,6.63,4,1,synthetic_demo,2026-06,0
L006628,2026-06-12,Healthcare,1-50,Supplier request,3.5,3,1,synthetic_demo,2026-06,1
L003099,2026-06-12,Manufacturing,201-1000,Price quote,15.3,3,0,synthetic_demo,2026-06,0
L003370,2026-06-12,Retail,1-50,Price quote,15.94,4,1,synthetic_demo,2026-06,0
L006560,2026-06-12,Manufacturing,201-1000,Product enquiry,0.89,3,1,synthetic_demo,2026-06,1
L010664,2026-06-12,Technology,51-200,Price quote,6.22,1,0,synthetic_demo,2026-06,0
L009532,2026-06-12,Healthcare,1-50,Supplier request,21.37,2,0,synthetic_demo,2026-06,0
L005078,2026-06-12,Manufacturing,201-1000,Price quote,7.92,6,0,synthetic_demo,2026-06,0
L006577,2026-06-12,Retail,201-1000,Bulk order,23.89,3,0,synthetic_demo,2026-06,0
L004541,2026-06-12,Manufacturing,1001+,Product enquiry,9.94,2,0,synthetic_demo,2026-06,0
L008314,2026-06-12,Retail,51-200,Supplier request,29.57,1,0,synthetic_demo,2026-06,0
L006643,2026-06-12,Manufacturing,201-1000,Price quote,10.23,3,0,synthetic_demo,2026-06,0
L001899,2026-06-12,Manufacturing,51-200,Product enquiry,23.15,3,0,synthetic_demo,2026-06,0
L005725,2026-06-12,Technology,1-50,Bulk order,4.52,1,0,synthetic_demo,2026-06,1
L001855,2026-06-12,Technology,1-50,Bulk order,5.18,2,0,synthetic_demo,2026-06,1
L003819,2026-06-12,Technology,1-50,Bulk order,2.59,4,1,synthetic_demo,2026-06,1
L011660,2026-06-12,Construction,51-200,Bulk order,6.42,6,0,synthetic_demo,2026-06,0
L006310,2026-06-12,Technology,1-50,Product enquiry,6.26,3,0,synthetic_demo,2026-06,0
L002536,2026-06-12,Healthcare,51-200,Product enquiry,5.3,0,0,synthetic_demo,2026-06,1
L011394,2026-06-12,Retail,1-50,Price quote,2.81,0,0,synthetic_demo,2026-06,1
L005610,2026-06-12,Technology,51-200,Product enquiry,5.4,4,1,synthetic_demo,2026-06,1
L008516,2026-06-12,Healthcare,1-50,Bulk order,9.87,1,0,synthetic_demo,2026-06,0
L001165,2026-06-12,Manufacturing,1-50,Price quote,28.01,4,0,synthetic_demo,2026-06,0
L006354,2026-06-12,Retail,51-200,Bulk order,6.25,1,0,synthetic_demo,2026-06,0
L005406,2026-06-12,Technology,51-200,Price quote,1.4,2,0,synthetic_demo,2026-06,1
L007774,2026-06-12,Construction,201-1000,Bulk order,21.31,4,0,synthetic_demo,2026-06,0
L001305,2026-06-12,Technology,201-1000,Product enquiry,10.65,2,1,synthetic_demo,2026-06,0
L011253,2026-06-12,Manufacturing,1-50,Supplier request,7.1,0,0,synthetic_demo,2026-06,0
L010249,2026-06-12,Manufacturing,1001+,Bulk order,17.46,4,1,synthetic_demo,2026-06,0
L006368,2026-06-12,Manufacturing,51-200,Price quote,5.57,1,0,synthetic_demo,2026-06,1
L009554,2026-06-12,Manufacturing,1-50,Product enquiry,2.09,2,0,synthetic_demo,2026-06,1
L005180,2026-06-12,Healthcare,1-50,Bulk order,12.68,2,1,synthetic_demo,2026-06,0
L004619,2026-06-13,Retail,201-1000,Price quote,9.29,4,0,synthetic_demo,2026-06,0
L003835,2026-06-13,Retail,1-50,Bulk order,4.94,2,0,synthetic_demo,2026-06,1
L005148,2026-06-13,Retail,51-200,Product enquiry,2.11,2,0,synthetic_demo,2026-06,1
