lead_id,created_date,industry,company_size,enquiry_type,response_time_hours,number_of_rfqs,converted,data_source
L002413,2026-05-22,Retail,1-50,Price quote,3.78,4,0,synthetic_demo
L002605,2026-05-22,Manufacturing,1001+,Product enquiry,5.4,4,1,synthetic_demo
L010606,2026-05-22,Manufacturing,51-200,Product enquiry,4.4,0,0,synthetic_demo
L005042,2026-05-22,Manufacturing,201-1000,Supplier request,7.68,3,1,synthetic_demo
L003922,2026-05-22,Construction,201-1000,Price quote,4.5,4,0,synthetic_demo
L008869,2026-05-22,Retail,1-50,Bulk order,4.09,3,0,synthetic_demo
L008571,2026-05-22,Healthcare,51-200,Bulk order,14.33,4,0,synthetic_demo
L006548,2026-05-22,Healthcare,201-1000,Supplier request,13.94,4,1,synthetic_demo
L000164,2026-05-22,Manufacturing,201-1000,Bulk order,7.4,2,0,synthetic_demo
L010184,2026-05-22,Manufacturing,1-50,Price quote,7.75,0,0,synthetic_demo
L001325,2026-05-22,Retail,201-1000,Price quote,17.26,5,0,synthetic_demo
L001375,2026-05-22,Construction,1001+,Product enquiry,18.23,6,0,synthetic_demo
L005957,2026-05-22,Healthcare,201-1000,Bulk order,21.13,2,0,synthetic_demo
L004994,2026-05-22,Retail,201-1000,Supplier request,4.1,1,0,synthetic_demo
L008989,2026-05-22,Manufacturing,51-200,Price quote,7.97,0,0,synthetic_demo
L004959,2026-05-22,Retail,201-1000,Product enquiry,12.91,4,0,synthetic_demo
L004207,2026-05-22,Manufacturing,1001+,Price quote,9.29,3,1,synthetic_demo
L010048,2026-05-22,Retail,1-50,Supplier request,6.36,2,0,synthetic_demo
L004693,2026-05-22,Technology,51-200,Product enquiry,10.08,2,0,synthetic_demo
L001423,2026-05-22,Retail,1001+,Bulk order,4.89,5,0,synthetic_demo
L010222,2026-05-22,Technology,201-1000,Bulk order,6.93,3,0,synthetic_demo
L000375,2026-05-22,Manufacturing,1-50,Price quote,12.25,1,0,synthetic_demo
L009836,2026-05-22,Manufacturing,51-200,Bulk order,14.39,0,0,synthetic_demo
L003059,2026-05-22,Manufacturing,1001+,Price quote,30.37,2,0,synthetic_demo
L010438,2026-05-22,Construction,1-50,Bulk order,5.56,4,0,synthetic_demo
L008486,2026-05-23,Technology,1001+,Supplier request,1.54,0,1,synthetic_demo
L008247,2026-05-23,Manufacturing,1-50,Product enquiry,9.42,1,0,synthetic_demo
L000902,2026-05-23,Manufacturing,201-1000,Product enquiry,11.18,5,1,synthetic_demo
L004326,2026-05-23,Healthcare,51-200,Product enquiry,34.26,6,0,synthetic_demo
L007171,2026-05-23,Healthcare,201-1000,Supplier request,9.8,0,0,synthetic_demo
L010094,2026-05-23,Healthcare,51-200,Bulk order,9.72,2,0,synthetic_demo
L005498,2026-05-23,Retail,201-1000,Bulk order,6.38,3,1,synthetic_demo
L004657,2026-05-23,Construction,51-200,Price quote,15.27,1,0,synthetic_demo
L003639,2026-05-23,Technology,51-200,Bulk order,6.52,2,0,synthetic_demo
L002464,2026-05-23,Healthcare,1-50,Price quote,3.36,4,1,synthetic_demo
L001949,2026-05-23,Manufacturing,1001+,Product enquiry,9.72,2,0,synthetic_demo
L008907,2026-05-23,Retail,201-1000,Product enquiry,7.5,4,0,synthetic_demo
L000544,2026-05-23,Construction,51-200,Bulk order,23.4,3,0,synthetic_demo
L004574,2026-05-23,Retail,1-50,Price quote,14.45,1,1,synthetic_demo
L007342,2026-05-23,Retail,51-200,Supplier request,10.28,4,0,synthetic_demo
L010656,2026-05-23,Manufacturing,201-1000,Product enquiry,18.91,0,0,synthetic_demo
L010869,2026-05-23,Technology,201-1000,Bulk order,12.08,2,0,synthetic_demo
L002433,2026-05-23,Healthcare,201-1000,Bulk order,19.31,3,0,synthetic_demo
L007387,2026-05-23,Healthcare,201-1000,Price quote,5.01,5,1,synthetic_demo
L005773,2026-05-23,Manufacturing,201-1000,Product enquiry,13.2,2,0,synthetic_demo
L011472,2026-05-23,Retail,1-50,Supplier request,9.02,1,0,synthetic_demo
L008718,2026-05-23,Manufacturing,201-1000,Price quote,1.2,2,1,synthetic_demo
L007752,2026-05-23,Manufacturing,201-1000,Product enquiry,22.85,2,0,synthetic_demo
L011626,2026-05-23,Retail,1001+,Supplier request,10.56,6,0,synthetic_demo
L001088,2026-05-23,Technology,1-50,Price quote,14.25,1,0,synthetic_demo
L002789,2026-05-23,Construction,51-200,Product enquiry,2.94,2,0,synthetic_demo
L004073,2026-05-23,Retail,51-200,Bulk order,7.85,3,0,synthetic_demo
L000365,2026-05-23,Technology,1001+,Bulk order,22.4,3,1,synthetic_demo
L004122,2026-05-23,Technology,1001+,Bulk order,4.59,1,0,synthetic_demo
L003711,2026-05-23,Construction,1001+,Price quote,24.36,3,0,synthetic_demo
L007098,2026-05-24,Retail,51-200,Price quote,8.4,3,1,synthetic_demo
L001759,2026-05-24,Construction,1-50,Product enquiry,12.75,5,0,synthetic_demo
L006943,2026-05-24,Healthcare,51-200,Bulk order,11.29,2,1,synthetic_demo
L010106,2026-05-24,Retail,201-1000,Price quote,22.97,4,0,synthetic_demo
L004745,2026-05-24,Manufacturing,1-50,Supplier request,14.24,0,0,synthetic_demo
L004409,2026-05-24,Construction,201-1000,Price quote,11.73,1,0,synthetic_demo
L000869,2026-05-24,Manufacturing,1-50,Product enquiry,2.08,1,0,synthetic_demo
L009960,2026-05-24,Retail,201-1000,Supplier request,14.06,3,0,synthetic_demo
L004610,2026-05-24,Construction,201-1000,Price quote,9.78,3,1,synthetic_demo
L010776,2026-05-24,Retail,51-200,Price quote,9.37,3,0,synthetic_demo
L004456,2026-05-24,Retail,201-1000,Product enquiry,8.62,0,0,synthetic_demo
L005056,2026-05-24,Retail,1-50,Bulk order,16.15,4,0,synthetic_demo
L005229,2026-05-24,Manufacturing,1001+,Price quote,7.97,1,1,synthetic_demo
L005178,2026-05-24,Manufacturing,201-1000,Bulk order,7.47,2,1,synthetic_demo
L008009,2026-05-24,Technology,201-1000,Product enquiry,26.39,1,0,synthetic_demo
L001846,2026-05-24,Healthcare,1-50,Bulk order,3.37,2,0,synthetic_demo
L008688,2026-05-24,Manufacturing,51-200,Price quote,10.36,2,0,synthetic_demo
L006480,2026-05-24,Retail,1-50,Supplier request,5.96,0,0,synthetic_demo
L003354,2026-05-24,Retail,201-1000,Bulk order,6.32,1,0,synthetic_demo
L009580,2026-05-24,Manufacturing,1-50,Product enquiry,7.01,6,0,synthetic_demo
L000368,2026-05-24,Technology,1-50,Supplier request,12.74,1,0,synthetic_demo
L006052,2026-05-24,Healthcare,1-50,Price quote,12.67,3,0,synthetic_demo
L008313,2026-05-24,Manufacturing,51-200,Product enquiry,13.97,3,0,synthetic_demo
L008341,2026-05-24,Manufacturing,51-200,Bulk order,23.52,0,0,synthetic_demo
L003211,2026-05-24,Retail,201-1000,Product enquiry,9.42,1,0,synthetic_demo
L001523,2026-05-25,Construction,51-200,Bulk order,8.32,5,0,synthetic_demo
L000758,2026-05-25,Construction,1-50,Product enquiry,10.86,1,0,synthetic_demo
L004062,2026-05-25,Technology,1-50,Supplier request,13.51,2,0,synthetic_demo
L001948,2026-05-25,Construction,1-50,Supplier request,6.91,2,0,synthetic_demo
L005623,2026-05-25,Healthcare,201-1000,Price quote,15.18,4,0,synthetic_demo
L002754,2026-05-25,Manufacturing,1001+,Bulk order,18.05,2,0,synthetic_demo
L003415,2026-05-25,Retail,1-50,Price quote,30.36,4,0,synthetic_demo
L001916,2026-05-25,Manufacturing,201-1000,Product enquiry,23.32,4,0,synthetic_demo
L005322,2026-05-25,Healthcare,201-1000,Price quote,4.26,0,0,synthetic_demo
L000560,2026-05-25,Healthcare,1-50,Product enquiry,18.54,4,0,synthetic_demo
L005542,2026-05-25,Healthcare,1-50,Product enquiry,9.05,1,0,synthetic_demo
L010444,2026-05-25,Healthcare,201-1000,Price quote,11.34,3,0,synthetic_demo
L004669,2026-05-25,Construction,51-200,Product enquiry,12.44,4,0,synthetic_demo
L011274,2026-05-25,Manufacturing,201-1000,Product enquiry,16.51,2,0,synthetic_demo
L003631,2026-05-25,Manufacturing,201-1000,Bulk order,9.52,3,1,synthetic_demo
L011380,2026-05-25,Retail,201-1000,Product enquiry,15.07,1,0,synthetic_demo
L007978,2026-05-25,Construction,51-200,Price quote,12.49,4,0,synthetic_demo
L005484,2026-05-25,Retail,51-200,Price quote,5.93,3,0,synthetic_demo
L010866,2026-05-25,Manufacturing,51-200,Product enquiry,10.21,1,0,synthetic_demo
L007986,2026-05-25,Manufacturing,51-200,Product enquiry,12.64,3,0,synthetic_demo
L004027,2026-05-25,Technology,201-1000,Bulk order,5.68,1,0,synthetic_demo
L005362,2026-05-25,Manufacturing,1-50,Price quote,18.51,1,0,synthetic_demo
L009684,2026-05-25,Retail,201-1000,Product enquiry,4.76,2,0,synthetic_demo
L004700,2026-05-25,Technology,1001+,Product enquiry,17.54,0,1,synthetic_demo
L004554,2026-05-25,Technology,1001+,Supplier request,3.91,4,0,synthetic_demo
L010275,2026-05-25,Manufacturing,1-50,Bulk order,7.64,5,1,synthetic_demo
L002040,2026-05-25,Technology,51-200,Price quote,4.77,1,0,synthetic_demo
L007388,2026-05-25,Manufacturing,51-200,Price quote,14.01,4,0,synthetic_demo
L009977,2026-05-25,Technology,1-50,Supplier request,16.55,1,0,synthetic_demo
L007251,2026-05-25,Healthcare,51-200,Product enquiry,21.1,4,0,synthetic_demo
L008011,2026-05-25,Construction,51-200,Supplier request,7.9,2,0,synthetic_demo
L007096,2026-05-26,Manufacturing,51-200,Price quote,3.56,6,0,synthetic_demo
L003901,2026-05-26,Manufacturing,1-50,Supplier request,8.55,2,1,synthetic_demo
L001589,2026-05-26,Retail,201-1000,Bulk order,3.25,1,0,synthetic_demo
L003788,2026-05-26,Manufacturing,51-200,Product enquiry,22.1,2,0,synthetic_demo
L000131,2026-05-26,Manufacturing,51-200,Price quote,12.85,1,0,synthetic_demo
L008505,2026-05-26,Technology,201-1000,Supplier request,16.35,1,0,synthetic_demo
L004179,2026-05-26,Technology,1-50,Product enquiry,36.53,0,0,synthetic_demo
L006719,2026-05-26,Healthcare,1-50,Product enquiry,8.01,3,1,synthetic_demo
L000559,2026-05-26,Healthcare,51-200,Price quote,20.74,3,0,synthetic_demo
L005438,2026-05-26,Manufacturing,51-200,Supplier request,21.37,1,0,synthetic_demo
L000048,2026-05-26,Retail,51-200,Product enquiry,2.52,1,0,synthetic_demo
L008336,2026-05-26,Technology,201-1000,Price quote,25.97,2,0,synthetic_demo
L005192,2026-05-26,Technology,51-200,Product enquiry,2.72,5,0,synthetic_demo
L010343,2026-05-26,Manufacturing,1-50,Bulk order,14.86,3,1,synthetic_demo
L006936,2026-05-26,Technology,201-1000,Supplier request,14.32,1,0,synthetic_demo
L007555,2026-05-26,Technology,1-50,Bulk order,6.93,3,0,synthetic_demo
L001866,2026-05-26,Construction,1-50,Price quote,19.3,2,1,synthetic_demo
L007560,2026-05-26,Construction,1-50,Product enquiry,4.55,2,0,synthetic_demo
L010777,2026-05-26,Construction,201-1000,Supplier request,10.21,3,0,synthetic_demo
L001008,2026-05-26,Retail,51-200,Price quote,2.93,4,1,synthetic_demo
L007241,2026-05-26,Healthcare,201-1000,Price quote,5.76,3,1,synthetic_demo
L003883,2026-05-26,Technology,1-50,Product enquiry,9.13,3,1,synthetic_demo
L011368,2026-05-26,Technology,51-200,Price quote,4.71,3,0,synthetic_demo
L004735,2026-05-26,Construction,51-200,Price quote,16.66,3,0,synthetic_demo
L004427,2026-05-26,Manufacturing,51-200,Supplier request,12.09,3,0,synthetic_demo
L009704,2026-05-26,Retail,51-200,Price quote,2.31,1,0,synthetic_demo
L006374,2026-05-26,Technology,51-200,Price quote,7.41,1,0,synthetic_demo
L003270,2026-05-26,Manufacturing,1-50,Product enquiry,14.29,3,0,synthetic_demo
L002712,2026-05-26,Manufacturing,51-200,Price quote,7.3,3,0,synthetic_demo
L001717,2026-05-26,Retail,201-1000,Bulk order,27.15,2,0,synthetic_demo
L005176,2026-05-27,Manufacturing,51-200,Product enquiry,10.24,1,0,synthetic_demo
L002038,2026-05-27,Manufacturing,51-200,Bulk order,14.44,3,1,synthetic_demo
L001145,2026-05-27,Retail,51-200,Supplier request,8.93,1,0,synthetic_demo
L002663,2026-05-27,Retail,201-1000,Bulk order,2.39,2,0,synthetic_demo
L004495,2026-05-27,Retail,1-50,Product enquiry,22.35,3,0,synthetic_demo
L008859,2026-05-27,Manufacturing,1-50,Product enquiry,25.21,2,0,synthetic_demo
L004989,2026-05-27,Construction,51-200,Product enquiry,5.83,2,0,synthetic_demo
L004707,2026-05-27,Manufacturing,51-200,Price quote,5.28,3,0,synthetic_demo
L003501,2026-05-27,Retail,51-200,Bulk order,7.19,2,0,synthetic_demo
L010929,2026-05-27,Construction,51-200,Bulk order,9.51,2,0,synthetic_demo
L007276,2026-05-27,Technology,1-50,Supplier request,2.56,3,0,synthetic_demo
L004880,2026-05-27,Retail,51-200,Supplier request,8.76,1,0,synthetic_demo
L006131,2026-05-27,Retail,51-200,Supplier request,11.56,2,0,synthetic_demo
L006888,2026-05-27,Manufacturing,1-50,Product enquiry,2.65,3,0,synthetic_demo
L003199,2026-05-27,Manufacturing,1-50,Price quote,6.59,1,0,synthetic_demo
L009905,2026-05-27,Healthcare,1-50,Product enquiry,12.66,3,0,synthetic_demo
L009248,2026-05-27,Retail,51-200,Price quote,21.18,1,0,synthetic_demo
L003992,2026-05-27,Retail,1001+,Price quote,12.21,3,0,synthetic_demo
L000887,2026-05-27,Retail,51-200,Supplier request,11.77,1,0,synthetic_demo
L003008,2026-05-27,Manufacturing,1001+,Bulk order,2.82,5,0,synthetic_demo
L009933,2026-05-27,Healthcare,201-1000,Supplier request,16.32,2,1,synthetic_demo
L002914,2026-05-27,Technology,51-200,Product enquiry,11.8,2,0,synthetic_demo
L009743,2026-05-27,Healthcare,1-50,Product enquiry,6.97,1,0,synthetic_demo
L009303,2026-05-27,Manufacturing,51-200,Price quote,3.06,1,0,synthetic_demo
L008496,2026-05-27,Healthcare,201-1000,Supplier request,19.44,4,1,synthetic_demo
L001553,2026-05-27,Retail,1-50,Supplier request,27.63,1,0,synthetic_demo
L005904,2026-05-27,Technology,1-50,Bulk order,11.43,1,0,synthetic_demo
L000552,2026-05-27,Manufacturing,51-200,Product enquiry,2.97,2,0,synthetic_demo
L009609,2026-05-27,Construction,51-200,Price quote,8.03,2,0,synthetic_demo
L010252,2026-05-27,Construction,201-1000,Product enquiry,6.47,3,0,synthetic_demo
L000511,2026-05-27,Manufacturing,1-50,Supplier request,9.7,0,0,synthetic_demo
L003649,2026-05-27,Manufacturing,51-200,Price quote,3.53,1,0,synthetic_demo
L004147,2026-05-27,Manufacturing,1-50,Bulk order,7.78,1,0,synthetic_demo
L011387,2026-05-27,Manufacturing,201-1000,Bulk order,3.34,1,0,synthetic_demo
L004624,2026-05-27,Construction,201-1000,Product enquiry,10.6,1,0,synthetic_demo
L003884,2026-05-27,Retail,201-1000,Product enquiry,2.34,4,0,synthetic_demo
L006910,2026-05-28,Retail,51-200,Bulk order,7.11,0,0,synthetic_demo
L011275,2026-05-28,Manufacturing,51-200,Supplier request,8.01,2,1,synthetic_demo
L011201,2026-05-28,Technology,51-200,Bulk order,6.52,0,1,synthetic_demo
L002092,2026-05-28,Construction,51-200,Price quote,15.55,3,0,synthetic_demo
L011029,2026-05-28,Healthcare,201-1000,Product enquiry,21.32,1,0,synthetic_demo
L006404,2026-05-28,Healthcare,1-50,Supplier request,11.13,5,0,synthetic_demo
L004220,2026-05-28,Technology,51-200,Price quote,4.95,3,0,synthetic_demo
L004265,2026-05-28,Technology,1001+,Product enquiry,4.16,7,0,synthetic_demo
L003469,2026-05-28,Retail,1-50,Bulk order,19.21,3,0,synthetic_demo
L011179,2026-05-28,Construction,1001+,Product enquiry,16.32,4,0,synthetic_demo
L002459,2026-05-28,Retail,51-200,Product enquiry,9.11,2,0,synthetic_demo
L010154,2026-05-28,Retail,201-1000,Product enquiry,11.77,1,0,synthetic_demo
L002490,2026-05-28,Healthcare,1-50,Product enquiry,4.4,2,0,synthetic_demo
L002774,2026-05-28,Manufacturing,1-50,Product enquiry,10.09,1,1,synthetic_demo
L008345,2026-05-28,Technology,201-1000,Product enquiry,24.87,2,0,synthetic_demo
L003602,2026-05-28,Manufacturing,1-50,Price quote,6.17,2,0,synthetic_demo
L001036,2026-05-28,Healthcare,201-1000,Supplier request,3.47,6,1,synthetic_demo
L003278,2026-05-28,Healthcare,201-1000,Product enquiry,13.1,1,1,synthetic_demo
L003770,2026-05-28,Healthcare,201-1000,Product enquiry,5.91,1,0,synthetic_demo
L000827,2026-05-28,Healthcare,1001+,Product enquiry,7.74,1,0,synthetic_demo
L010666,2026-05-28,Healthcare,1001+,Bulk order,5.24,2,1,synthetic_demo
L006122,2026-05-28,Retail,51-200,Price quote,21.48,2,0,synthetic_demo
L004999,2026-05-28,Retail,1-50,Supplier request,9.24,0,0,synthetic_demo
L005412,2026-05-28,Technology,1001+,Price quote,11.41,3,0,synthetic_demo
L005554,2026-05-28,Manufacturing,51-200,Supplier request,2.17,0,0,synthetic_demo
L008537,2026-05-28,Manufacturing,51-200,Price quote,15.95,1,0,synthetic_demo
L004442,2026-05-28,Retail,1001+,Bulk order,18.51,2,1,synthetic_demo
L002653,2026-05-28,Technology,51-200,Price quote,4.12,3,1,synthetic_demo
L007428,2026-05-28,Manufacturing,201-1000,Bulk order,10.63,4,1,synthetic_demo
L005827,2026-05-28,Technology,1-50,Bulk order,5.58,1,0,synthetic_demo
L005758,2026-05-28,Healthcare,1001+,Product enquiry,10.44,3,0,synthetic_demo
L010695,2026-05-28,Technology,201-1000,Bulk order,11.18,2,1,synthetic_demo
L007900,2026-05-28,Retail,1-50,Bulk order,3.67,2,0,synthetic_demo
L008519,2026-05-28,Healthcare,1001+,Supplier request,9.04,1,0,synthetic_demo
L000969,2026-05-29,Healthcare,1-50,Price quote,7.59,1,0,synthetic_demo
L003917,2026-05-29,Healthcare,201-1000,Price quote,13.71,0,0,synthetic_demo
L006788,2026-05-29,Technology,1-50,Price quote,16.1,1,0,synthetic_demo
L003939,2026-05-29,Healthcare,201-1000,Product enquiry,3.06,5,0,synthetic_demo
L002067,2026-05-29,Healthcare,1001+,Bulk order,13.96,2,0,synthetic_demo
L000311,2026-05-29,Retail,1001+,Price quote,12.01,0,0,synthetic_demo
L008659,2026-05-29,Healthcare,1-50,Supplier request,8.07,2,0,synthetic_demo
L005496,2026-05-29,Manufacturing,1-50,Product enquiry,42.14,2,0,synthetic_demo
L010463,2026-05-29,Manufacturing,51-200,Price quote,17.23,2,0,synthetic_demo
L011860,2026-05-29,Healthcare,1001+,Price quote,15.56,0,0,synthetic_demo
L004699,2026-05-29,Healthcare,201-1000,Product enquiry,16.34,3,0,synthetic_demo
L009641,2026-05-29,Technology,201-1000,Bulk order,2.98,3,1,synthetic_demo
L008607,2026-05-29,Manufacturing,51-200,Bulk order,12.43,4,0,synthetic_demo
L006503,2026-05-29,Healthcare,201-1000,Supplier request,33.44,2,0,synthetic_demo
L005299,2026-05-29,Manufacturing,1-50,Price quote,1.79,3,0,synthetic_demo
L005442,2026-05-29,Technology,1-50,Product enquiry,5.32,5,0,synthetic_demo
L000282,2026-05-29,Manufacturing,1001+,Bulk order,10.34,1,1,synthetic_demo
L010442,2026-05-29,Retail,1001+,Price quote,7.38,1,0,synthetic_demo
L004189,2026-05-29,Manufacturing,1001+,Price quote,4.1,2,0,synthetic_demo
L004874,2026-05-29,Healthcare,1001+,Bulk order,3.36,1,0,synthetic_demo
L010714,2026-05-29,Manufacturing,51-200,Price quote,14.47,2,0,synthetic_demo
L000269,2026-05-29,Manufacturing,1-50,Bulk order,30.45,2,0,synthetic_demo
L003414,2026-05-29,Manufacturing,201-1000,Bulk order,2.86,2,0,synthetic_demo
L002238,2026-05-29,Retail,51-200,Supplier request,19.5,0,0,synthetic_demo
L011685,2026-05-29,Technology,201-1000,Supplier request,7.85,3,0,synthetic_demo
L000252,2026-05-29,Construction,1-50,Price quote,14.66,1,0,synthetic_demo
L003063,2026-05-29,Manufacturing,51-200,Bulk order,12.94,2,0,synthetic_demo
L002945,2026-05-29,Retail,201-1000,Price quote,24.07,2,0,synthetic_demo
L008059,2026-05-29,Technology,201-1000,Bulk order,2.61,0,0,synthetic_demo
L011988,2026-05-29,Manufacturing,1-50,Product enquiry,8.68,2,0,synthetic_demo
L003801,2026-05-29,Manufacturing,201-1000,Product enquiry,5.18,2,0,synthetic_demo
L000075,2026-05-29,Manufacturing,51-200,Product enquiry,15.0,3,0,synthetic_demo
L006579,2026-05-29,Construction,1001+,Product enquiry,19.06,0,0,synthetic_demo
L004059,2026-05-29,Retail,201-1000,Supplier request,12.97,1,0,synthetic_demo
L007177,2026-05-29,Manufacturing,201-1000,Supplier request,16.69,0,0,synthetic_demo
L007223,2026-05-29,Healthcare,51-200,Bulk order,18.09,5,1,synthetic_demo
L006565,2026-05-29,Retail,51-200,Bulk order,0.96,0,0,synthetic_demo
L006582,2026-05-29,Healthcare,201-1000,Bulk order,7.16,2,0,synthetic_demo
L002759,2026-05-29,Technology,1-50,Price quote,18.11,1,0,synthetic_demo
L009780,2026-05-29,Technology,51-200,Price quote,27.05,3,0,synthetic_demo
L002714,2026-05-29,Manufacturing,1-50,Price quote,19.43,2,0,synthetic_demo
L008316,2026-05-29,Healthcare,51-200,Supplier request,8.45,1,0,synthetic_demo
L005152,2026-05-29,Manufacturing,1-50,Price quote,15.96,1,0,synthetic_demo
L007329,2026-05-29,Retail,1-50,Price quote,8.07,2,1,synthetic_demo
L007253,2026-05-29,Construction,51-200,Product enquiry,3.33,5,0,synthetic_demo
L002428,2026-05-30,Technology,1-50,Bulk order,18.63,2,0,synthetic_demo
L007686,2026-05-30,Technology,1-50,Bulk order,8.61,1,0,synthetic_demo
L003377,2026-05-30,Manufacturing,1001+,Bulk order,4.55,5,0,synthetic_demo
L003262,2026-05-30,Technology,1001+,Bulk order,23.71,4,0,synthetic_demo
L005491,2026-05-30,Retail,201-1000,Supplier request,18.25,1,0,synthetic_demo
L001239,2026-05-30,Manufacturing,1-50,Supplier request,4.48,3,0,synthetic_demo
L008993,2026-05-30,Manufacturing,1-50,Price quote,12.76,3,1,synthetic_demo
L005911,2026-05-30,Construction,201-1000,Product enquiry,26.64,2,0,synthetic_demo
L010563,2026-05-30,Technology,51-200,Supplier request,13.31,2,0,synthetic_demo
L009367,2026-05-30,Technology,51-200,Supplier request,4.63,5,0,synthetic_demo
L007126,2026-05-30,Construction,201-1000,Bulk order,5.25,1,0,synthetic_demo
L000467,2026-05-30,Healthcare,1-50,Product enquiry,5.15,1,0,synthetic_demo
L005145,2026-05-30,Retail,201-1000,Supplier request,20.99,1,0,synthetic_demo
L007913,2026-05-30,Retail,1-50,Price quote,1.66,4,1,synthetic_demo
